id,prompt
5103,Skriv en anmeldelse av filmen «American Assassin» på rundt 600 ord hvor du gir terningkast 3
3165,Skriv en anmeldelse av filmen «Monsterbedriften» på rundt 300 ord hvor du gir terningkast 6
4274,Skriv en anmeldelse av filmen «Paranormal Activity: The Marked Ones» på rundt 400 ord hvor du gir terningkast 3
4220,Skriv en anmeldelse av filmen «Alabama & Monroe» på rundt 400 ord hvor du gir terningkast 4
5411,Skriv en anmeldelse av TV-serien «Mindhunter» sesong 1 på rundt 800 ord hvor du gir terningkast 5
3363,Skriv en anmeldelse av filmen «Righteous Kill» på rundt 400 ord hvor du gir terningkast 3
3665,Skriv en anmeldelse av filmen «Scott Pilgrim vs. The World» på rundt 400 ord hvor du gir terningkast 4
400810,Skriv en anmeldelse av TV-serien «Tyskland 83» på rundt 600 ord hvor du gir terningkast 5
3281,Skriv en anmeldelse av filmen «This Is England» på rundt 400 ord hvor du gir terningkast 5
3707,Skriv en anmeldelse av filmen «Legenden om Narnia - Reisen til Det Ytterste Hav» på rundt 500 ord hvor du gir terningkast 4
4816,Skriv en anmeldelse av filmen «Star Trek Beyond» på rundt 100 ord hvor du gir terningkast 4
3800,Skriv en anmeldelse av filmen «Priest» på rundt 400 ord hvor du gir terningkast 3
4580,Skriv en anmeldelse av filmen «7 Days in Hell» på rundt 600 ord hvor du gir terningkast 5
3594,Skriv en anmeldelse av filmen «The Bounty Hunter» på rundt 300 ord hvor du gir terningkast 2
400075,Skriv en anmeldelse av filmen «Unbroken» på rundt 400 ord hvor du gir terningkast 3
4677,Skriv en anmeldelse av filmen «Solan og Ludvig: Herfra til Flåklypa» på rundt 500 ord hvor du gir terningkast 5
5108,Skriv en anmeldelse av filmen «Sicilian Ghost Story» på rundt 500 ord hvor du gir terningkast 5
5324,Skriv en anmeldelse av filmen «Harajuku» på rundt 700 ord hvor du gir terningkast 4
400270,Skriv en anmeldelse av filmen «Truth» på rundt 500 ord hvor du gir terningkast 3
3527,Skriv en anmeldelse av filmen «The Boy in the Striped Pyjamas» på rundt 400 ord hvor du gir terningkast 3
5404,Skriv en anmeldelse av TV-serien «Narcos» sesong 3 på rundt 700 ord hvor du gir terningkast 5
3901,Skriv en anmeldelse av filmen «The Darkest Hour» på rundt 400 ord hvor du gir terningkast 2
3879,Skriv en anmeldelse av filmen «Blåfjell 2 – Jakten på det magiske horn» på rundt 600 ord hvor du gir terningkast 4
401541,Skriv en anmeldelse av filmen «Deadpool 2» på rundt 500 ord hvor du gir terningkast 5
401653,Skriv en anmeldelse av TV-serien «The Innocents» på rundt 600 ord hvor du gir terningkast 3
3461,Skriv en anmeldelse av filmen «The day the earth stood still» på rundt 500 ord hvor du gir terningkast 3
400231,Skriv en anmeldelse av filmen «Room» på rundt 100 ord hvor du gir terningkast 5
401613,Skriv en anmeldelse av filmen «To All the Boys I've Loved Before» på rundt 400 ord hvor du gir terningkast 5
4162,Skriv en anmeldelse av filmen «After Earth» på rundt 600 ord hvor du gir terningkast 3
400299,Skriv en anmeldelse av filmen «Jacques – Havets erobrer» på rundt 100 ord hvor du gir terningkast 3
3709,Skriv en anmeldelse av filmen «The Town» på rundt 400 ord hvor du gir terningkast 5
95,Skriv en anmeldelse av TV-serien «Gossip Girl» sesong 4 på rundt 700 ord hvor du gir terningkast 4
4548,Skriv en anmeldelse av filmen «La Tête Haute» på rundt 300 ord hvor du gir terningkast 4
5203,Skriv en anmeldelse av filmen «Gringo» på rundt 400 ord hvor du gir terningkast 3
4672,Skriv en anmeldelse av filmen «Snoopy og Charlie Brown: Knøttene-filmen» på rundt 400 ord hvor du gir terningkast 4
401712,Skriv en anmeldelse av TV-serien «Mayans MC» på rundt 100 ord hvor du gir terningkast 4
4659,Skriv en anmeldelse av filmen «Ronaldo» på rundt 600 ord hvor du gir terningkast 3
4531,Skriv en anmeldelse av filmen «Ballettguttene» på rundt 400 ord hvor du gir terningkast 4
400317,Skriv en anmeldelse av filmen «Baywatch» på rundt 100 ord hvor du gir terningkast 1
3513,Skriv en anmeldelse av filmen «Taken» på rundt 500 ord hvor du gir terningkast 5
400129,Skriv en anmeldelse av filmen «Inferno» på rundt 100 ord hvor du gir terningkast 3
4483,Skriv en anmeldelse av filmen «Unbroken» på rundt 400 ord hvor du gir terningkast 4
3524,Skriv en anmeldelse av filmen «The Boat that Rocked» på rundt 400 ord hvor du gir terningkast 3
400003,Skriv en anmeldelse av filmen «Ant-Man» på rundt 100 ord hvor du gir terningkast 4
401981,Skriv en anmeldelse av filmen «Alita: Battle Angel» på rundt 100 ord hvor du gir terningkast 4
400296,"Skriv en anmeldelse av filmen «Jauja: Vakkert, men tomt» på rundt 100 ord hvor du gir terningkast 3"
400245,Skriv en anmeldelse av filmen «The Assassin» på rundt 100 ord hvor du gir terningkast 6
5194,Skriv en anmeldelse av filmen «120 slag i minuttet» på rundt 500 ord hvor du gir terningkast 5
400776,Skriv en anmeldelse av TV-serien «Fargo» sesong 1 på rundt 100 ord hvor du gir terningkast 5
3628,Skriv en anmeldelse av filmen «Shrek: Lykkelig alle sine dager» på rundt 400 ord hvor du gir terningkast 3
5146,Skriv en anmeldelse av filmen «Darkest Hour» på rundt 700 ord hvor du gir terningkast 5
400369,Skriv en anmeldelse av filmen «Det norske hus» på rundt 100 ord hvor du gir terningkast 1
3326,Skriv en anmeldelse av filmen «Kikis budservice» på rundt 300 ord hvor du gir terningkast 4
3600,Skriv en anmeldelse av filmen «An Education» på rundt 400 ord hvor du gir terningkast 4
3368,Skriv en anmeldelse av filmen «Death Sentence» på rundt 400 ord hvor du gir terningkast 4
4723,Skriv en anmeldelse av filmen «Mustang» på rundt 300 ord hvor du gir terningkast 5
400251,Skriv en anmeldelse av filmen «Den gode dinosaur» på rundt 100 ord hvor du gir terningkast 3
4074,Skriv en anmeldelse av filmen «Hobbiten: En uventet reise» på rundt 600 ord hvor du gir terningkast 5
5446,Skriv en anmeldelse av TV-serien «Sweetbitter» sesong 1 på rundt 500 ord hvor du gir terningkast 3
3528,Skriv en anmeldelse av filmen «Yes Man» på rundt 300 ord hvor du gir terningkast 4
400382,Skriv en anmeldelse av filmen «The Rules for Everything» på rundt 100 ord hvor du gir terningkast 3
3960,Skriv en anmeldelse av filmen «Warrior» på rundt 400 ord hvor du gir terningkast 5
4017,Skriv en anmeldelse av filmen «Jaws» på rundt 600 ord hvor du gir terningkast 6
3588,Skriv en anmeldelse av filmen «Valhalla Rising» på rundt 400 ord hvor du gir terningkast 4
4384,Skriv en anmeldelse av filmen «Hercules» på rundt 500 ord hvor du gir terningkast 4
3228,Skriv en anmeldelse av filmen «Inga tårar» på rundt 300 ord hvor du gir terningkast 2
3488,Skriv en anmeldelse av filmen «Traitor» på rundt 400 ord hvor du gir terningkast 3
3718,Skriv en anmeldelse av filmen «Fjellet» på rundt 300 ord hvor du gir terningkast 5
3409,Skriv en anmeldelse av filmen «Narnia: Prins Caspian» på rundt 400 ord hvor du gir terningkast 4
400151,Skriv en anmeldelse av filmen «Cave» på rundt 100 ord hvor du gir terningkast 3
4371,Skriv en anmeldelse av filmen «Dragetreneren 2» på rundt 500 ord hvor du gir terningkast 5
76,Skriv en anmeldelse av TV-serien «Merlin» sesong 3 på rundt 600 ord hvor du gir terningkast 4
4091,Skriv en anmeldelse av filmen «Frankenweenie» på rundt 300 ord hvor du gir terningkast 4
4666,Skriv en anmeldelse av filmen «Himmelen over Havanna» på rundt 400 ord hvor du gir terningkast 4
400325,Skriv en anmeldelse av filmen «Min arabiske vår» på rundt 100 ord hvor du gir terningkast 5
4551,Skriv en anmeldelse av filmen «Innsiden Ut» på rundt 400 ord hvor du gir terningkast 5
4066,Skriv en anmeldelse av filmen «Lawrence of Arabia» på rundt 1400 ord hvor du gir terningkast 6
5443,Skriv en anmeldelse av TV-serien «Succession» sesong 1 på rundt 600 ord hvor du gir terningkast 4
3392,Skriv en anmeldelse av filmen «Indiana Jones og Krystallhodeskallens rike» på rundt 500 ord hvor du gir terningkast 6
5138,Skriv en anmeldelse av filmen «The Disaster Artist» på rundt 600 ord hvor du gir terningkast 5
82,Skriv en anmeldelse av TV-serien «The Walking Dead» sesong 1 på rundt 500 ord hvor du gir terningkast 5
3630,Skriv en anmeldelse av filmen «Soul Kitchen» på rundt 400 ord hvor du gir terningkast 5
4787,Skriv en anmeldelse av filmen «A Perfect Day» på rundt 100 ord hvor du gir terningkast 5
3687,Skriv en anmeldelse av filmen «Cornelis» på rundt 400 ord hvor du gir terningkast 4
4854,Skriv en anmeldelse av filmen «Havet brenner» på rundt 100 ord hvor du gir terningkast 5
400784,Skriv en anmeldelse av TV-serien «Farang: Trøbbel i paradis» på rundt 100 ord hvor du gir terningkast 4
3425,Skriv en anmeldelse av filmen «Wanted» på rundt 400 ord hvor du gir terningkast 4
4196,Skriv en anmeldelse av filmen «Hokus pokus Albert Åberg» på rundt 500 ord hvor du gir terningkast 5
400257,Skriv en anmeldelse av filmen «The Hateful Eight» på rundt 100 ord hvor du gir terningkast 5
5456,Skriv en anmeldelse av TV-serien «Ozark» sesong 2 på rundt 100 ord hvor du gir terningkast 4
3509,Skriv en anmeldelse av filmen «Revansje» på rundt 500 ord hvor du gir terningkast 4
4121,Skriv en anmeldelse av filmen «The Croods» på rundt 500 ord hvor du gir terningkast 4
4114,Skriv en anmeldelse av filmen «Identity Thief» på rundt 400 ord hvor du gir terningkast 3
4762,Skriv en anmeldelse av filmen «Captain America: Civil War» på rundt 500 ord hvor du gir terningkast 5
3399,Skriv en anmeldelse av filmen «Solsikkenes natt» på rundt 400 ord hvor du gir terningkast 5
3789,Skriv en anmeldelse av filmen «Pirates Of The Caribbean: On Stranger Tides» på rundt 400 ord hvor du gir terningkast 3
401499,Skriv en anmeldelse av TV-serien «Bosch» sesong 4 på rundt 500 ord hvor du gir terningkast 5
5326,Skriv en anmeldelse av filmen «Satan's Slaves» på rundt 700 ord hvor du gir terningkast 4
3262,Skriv en anmeldelse av filmen «The Hitcher» på rundt 400 ord hvor du gir terningkast 4
5192,Skriv en anmeldelse av filmen «Lady Bird» på rundt 500 ord hvor du gir terningkast 5
4687,Skriv en anmeldelse av filmen «Point Break» på rundt 500 ord hvor du gir terningkast 2
401079,Skriv en anmeldelse av filmen «Kingsman - The Golden Circle» på rundt 400 ord hvor du gir terningkast 4
402115,Skriv en anmeldelse av TV-serien «Chernobyl» på rundt 100 ord hvor du gir terningkast 6
41,Skriv en anmeldelse av TV-serien «The Unit» sesong 4 på rundt 800 ord hvor du gir terningkast 4
4626,Skriv en anmeldelse av filmen «The Martian» på rundt 600 ord hvor du gir terningkast 5
3546,Skriv en anmeldelse av filmen «The Haunting in Connecticut» på rundt 300 ord hvor du gir terningkast 3
3598,Skriv en anmeldelse av filmen «Libanon» på rundt 300 ord hvor du gir terningkast 5
400166,Skriv en anmeldelse av filmen «Lights out» på rundt 100 ord hvor du gir terningkast 5
4736,Skriv en anmeldelse av filmen «Knight of Cups» på rundt 500 ord hvor du gir terningkast 4
401831,Skriv en anmeldelse av filmen «Rafiki» på rundt 400 ord hvor du gir terningkast 4
4284,Skriv en anmeldelse av filmen «Jack Ryan: Shadow Recruit» på rundt 400 ord hvor du gir terningkast 3
4658,Skriv en anmeldelse av filmen «Søsken til evig tid: Amerikareisa» på rundt 400 ord hvor du gir terningkast 4
3381,"Skriv en anmeldelse av filmen «Be Kind, Rewind» på rundt 300 ord hvor du gir terningkast 4"
401316,Skriv en anmeldelse av filmen «Spacewalker» på rundt 400 ord hvor du gir terningkast 4
5101,Skriv en anmeldelse av filmen «Happy Death Day» på rundt 700 ord hvor du gir terningkast 3
5112,Skriv en anmeldelse av filmen «Mord på Orientekspressen» på rundt 500 ord hvor du gir terningkast 3
3583,Skriv en anmeldelse av filmen «Alle mine kjære» på rundt 400 ord hvor du gir terningkast 3
4363,Skriv en anmeldelse av filmen «Det er meg du vil ha» på rundt 400 ord hvor du gir terningkast 4
3192,Skriv en anmeldelse av filmen «Bad Santa» på rundt 300 ord hvor du gir terningkast 1
3636,Skriv en anmeldelse av filmen «Trollmannens læregutt» på rundt 400 ord hvor du gir terningkast 3
401459,Skriv en anmeldelse av filmen «Jeg vet hvem du er» på rundt 400 ord hvor du gir terningkast 3
3989,Skriv en anmeldelse av filmen «Safe» på rundt 400 ord hvor du gir terningkast 3
5127,Skriv en anmeldelse av filmen «Stjernen» på rundt 700 ord hvor du gir terningkast 3
4980,Skriv en anmeldelse av filmen «Going in Style» på rundt 100 ord hvor du gir terningkast 3
4863,Skriv en anmeldelse av filmen «The Autopsy of Jane Doe» på rundt 100 ord hvor du gir terningkast 5
3792,Skriv en anmeldelse av filmen «Source Code» på rundt 500 ord hvor du gir terningkast 4
4019,Skriv en anmeldelse av filmen «The Bourne Legacy» på rundt 400 ord hvor du gir terningkast 4
4527,Skriv en anmeldelse av filmen «The DUFF» på rundt 400 ord hvor du gir terningkast 3
5365,Skriv en anmeldelse av filmen «If Beale Street Could Talk» på rundt 100 ord hvor du gir terningkast 4
4132,Skriv en anmeldelse av filmen «Oblivion» på rundt 400 ord hvor du gir terningkast 4
4586,Skriv en anmeldelse av filmen «The Gallows» på rundt 700 ord hvor du gir terningkast 1
428,Skriv en anmeldelse av filmen «Det regner kjøttboller» på rundt 400 ord hvor du gir terningkast 4
3554,Skriv en anmeldelse av filmen «G.I. Joe: The Rise of Cobra» på rundt 500 ord hvor du gir terningkast 4
5024,Skriv en anmeldelse av filmen «Cézanne & Zola» på rundt 600 ord hvor du gir terningkast 3
3992,Skriv en anmeldelse av filmen «What To Expect When You're Expecting» på rundt 400 ord hvor du gir terningkast 3
4211,Skriv en anmeldelse av filmen «Turbo» på rundt 400 ord hvor du gir terningkast 3
97,Skriv en anmeldelse av TV-serien «Supernatural: The Anime Series» sesong 1 på rundt 500 ord hvor du gir terningkast 2
5170,Skriv en anmeldelse av filmen «Den of Thieves» på rundt 500 ord hvor du gir terningkast 4
4421,Skriv en anmeldelse av filmen «Skumringslandet» på rundt 500 ord hvor du gir terningkast 3
91,Skriv en anmeldelse av TV-serien «Eastbound & Down» sesong 2 på rundt 700 ord hvor du gir terningkast 5
5340,Skriv en anmeldelse av filmen «Aquaman» på rundt 600 ord hvor du gir terningkast 4
4089,Skriv en anmeldelse av filmen «Les Misérables» på rundt 700 ord hvor du gir terningkast 4
4310,Skriv en anmeldelse av filmen «Doktor Proktors prompepulver» på rundt 500 ord hvor du gir terningkast 4
3567,Skriv en anmeldelse av filmen «Little Miss Sunshine» på rundt 400 ord hvor du gir terningkast 5
400238,Skriv en anmeldelse av filmen «Min elskede» på rundt 100 ord hvor du gir terningkast 4
5000,Skriv en anmeldelse av filmen «The Shack» på rundt 100 ord hvor du gir terningkast 2
400336,Skriv en anmeldelse av filmen «Song to song»» på rundt 100 ord hvor du gir terningkast 3
3784,Skriv en anmeldelse av filmen «The Mechanic» på rundt 500 ord hvor du gir terningkast 3
4100,Skriv en anmeldelse av filmen «Rive-Rolf» på rundt 400 ord hvor du gir terningkast 5
4651,Skriv en anmeldelse av filmen «Dheepan» på rundt 500 ord hvor du gir terningkast 5
3539,Skriv en anmeldelse av filmen «Coraline og den hemmelige dør» på rundt 400 ord hvor du gir terningkast 6
402033,Skriv en anmeldelse av filmen «Vox Lux» på rundt 100 ord hvor du gir terningkast 3
3308,Skriv en anmeldelse av filmen «Saw 4» på rundt 400 ord hvor du gir terningkast 3
3221,Skriv en anmeldelse av filmen «Mars & Venus» på rundt 400 ord hvor du gir terningkast 4
3652,Skriv en anmeldelse av filmen «Dinner For Schmucks» på rundt 400 ord hvor du gir terningkast 2
4704,Skriv en anmeldelse av filmen «Grendel» på rundt 500 ord hvor du gir terningkast 2
433,Skriv en anmeldelse av filmen «Olsenbanden Jr. Mestertyvens skatt» på rundt 400 ord hvor du gir terningkast 4
4520,Skriv en anmeldelse av filmen «Into the Woods» på rundt 500 ord hvor du gir terningkast 3
401230,Skriv en anmeldelse av filmen «Rom 213» på rundt 400 ord hvor du gir terningkast 3
4913,Skriv en anmeldelse av filmen «Bright Lights: Starring Carrie Fisher and Debbie Reynolds» på rundt 100 ord hvor du gir terningkast 5
400819,Skriv en anmeldelse av TV-serien «Show Me a Hero» på rundt 100 ord hvor du gir terningkast 5
5280,Skriv en anmeldelse av filmen «The Nun» på rundt 100 ord hvor du gir terningkast 4
4814,Skriv en anmeldelse av filmen «Batman: The Killing Joke» på rundt 100 ord hvor du gir terningkast 3
3581,Skriv en anmeldelse av filmen «Alice In Wonderland» på rundt 400 ord hvor du gir terningkast 4
5144,Skriv en anmeldelse av filmen «Insidious: The Last Key» på rundt 600 ord hvor du gir terningkast 3
3774,Skriv en anmeldelse av filmen «Skrik 4» på rundt 500 ord hvor du gir terningkast 3
4332,Skriv en anmeldelse av filmen «Nebraska» på rundt 400 ord hvor du gir terningkast 5
4669,Skriv en anmeldelse av filmen «By The Sea» på rundt 400 ord hvor du gir terningkast 3
4919,Skriv en anmeldelse av filmen «Live by Night» på rundt 100 ord hvor du gir terningkast 4
4565,Skriv en anmeldelse av filmen «Kung Fury» på rundt 500 ord hvor du gir terningkast 5
400372,Skriv en anmeldelse av filmen «T2 Trainspotting» på rundt 100 ord hvor du gir terningkast 4
5088,Skriv en anmeldelse av filmen «Blade Runner 2049» på rundt 700 ord hvor du gir terningkast 6
208,Skriv en anmeldelse av TV-serien «Vikings» sesong 3 på rundt 700 ord hvor du gir terningkast 3
400781,Skriv en anmeldelse av TV-serien «Gnistrende start på dansk terrorthriller» på rundt 100 ord hvor du gir terningkast 4
400007,Skriv en anmeldelse av filmen «Ted 2» på rundt 100 ord hvor du gir terningkast 2
401437,Skriv en anmeldelse av filmen «Annihilation» på rundt 700 ord hvor du gir terningkast 5
5081,Skriv en anmeldelse av filmen «Victoria and Abdul» på rundt 600 ord hvor du gir terningkast 3
5,Skriv en anmeldelse av TV-serien «Nurse Jackie» sesong 1 på rundt 300 ord hvor du gir terningkast 5
3336,Skriv en anmeldelse av filmen «Den andre siden» på rundt 300 ord hvor du gir terningkast 5
133,Skriv en anmeldelse av TV-serien «Justified» sesong 3 på rundt 500 ord hvor du gir terningkast 5
3254,Skriv en anmeldelse av filmen «Hart’s War» på rundt 400 ord hvor du gir terningkast 4
51,Skriv en anmeldelse av TV-serien «Wallander» på rundt 100 ord hvor du gir terningkast 5
3618,Skriv en anmeldelse av filmen «Dear John» på rundt 400 ord hvor du gir terningkast 2
3575,Skriv en anmeldelse av filmen «Til huttetuenes land» på rundt 500 ord hvor du gir terningkast 5
4434,Skriv en anmeldelse av filmen «Interstellar» på rundt 500 ord hvor du gir terningkast 5
4333,Skriv en anmeldelse av filmen «The Other Woman» på rundt 600 ord hvor du gir terningkast 3
400989,Skriv en anmeldelse av filmen «Atomic Blonde» på rundt 400 ord hvor du gir terningkast 4
5135,Skriv en anmeldelse av filmen «Den 12. mann» på rundt 500 ord hvor du gir terningkast 5
4589,Skriv en anmeldelse av filmen «Far from the Madding Crowd» på rundt 700 ord hvor du gir terningkast 4
4006,Skriv en anmeldelse av filmen «Ted» på rundt 400 ord hvor du gir terningkast 5
4637,Skriv en anmeldelse av filmen «Crimson Peak» på rundt 400 ord hvor du gir terningkast 4
401741,Skriv en anmeldelse av filmen «22 July» på rundt 900 ord hvor du gir terningkast 4
401942,Skriv en anmeldelse av TV-serien «Heimebane» på rundt 100 ord hvor du gir terningkast 5
3332,Skriv en anmeldelse av filmen «I am legend» på rundt 400 ord hvor du gir terningkast 4
5416,Skriv en anmeldelse av TV-serien «Dark» sesong 1 på rundt 600 ord hvor du gir terningkast 4
4581,Skriv en anmeldelse av filmen «The Little Death» på rundt 500 ord hvor du gir terningkast 4
3210,Skriv en anmeldelse av filmen «Casino Royale» på rundt 500 ord hvor du gir terningkast 5
404,Skriv en anmeldelse av filmen «Law Abiding Citizen» på rundt 400 ord hvor du gir terningkast 3
400322,Skriv en anmeldelse av filmen «DRIB» på rundt 100 ord hvor du gir terningkast 4
5005,Skriv en anmeldelse av filmen «De første skal bli de siste» på rundt 100 ord hvor du gir terningkast 5
4898,Skriv en anmeldelse av filmen «Office Christmas Party» på rundt 100 ord hvor du gir terningkast 3
5341,Skriv en anmeldelse av filmen «Troll – Kongens hale» på rundt 600 ord hvor du gir terningkast 3
52,Skriv en anmeldelse av TV-serien «Ashes to Ashes» sesong 2 på rundt 800 ord hvor du gir terningkast 3
402114,Skriv en anmeldelse av filmen «The Curse of La Llorona» på rundt 100 ord hvor du gir terningkast 3
400136,Skriv en anmeldelse av filmen «Weiner» på rundt 100 ord hvor du gir terningkast 5
4514,Skriv en anmeldelse av filmen «The Gunman» på rundt 500 ord hvor du gir terningkast 3
3490,Skriv en anmeldelse av filmen «Bolt» på rundt 400 ord hvor du gir terningkast 4
401411,Skriv en anmeldelse av filmen «Vårt livs ferie»» på rundt 500 ord hvor du gir terningkast 4
5355,Skriv en anmeldelse av filmen «Glass» på rundt 100 ord hvor du gir terningkast 3
5317,Skriv en anmeldelse av filmen «Rafiki» på rundt 500 ord hvor du gir terningkast 4
4500,Skriv en anmeldelse av filmen «Still Alice» på rundt 400 ord hvor du gir terningkast 4
4624,Skriv en anmeldelse av filmen «Pawn Sacrifice» på rundt 300 ord hvor du gir terningkast 4
3793,Skriv en anmeldelse av filmen «The Beaver» på rundt 600 ord hvor du gir terningkast 4
4636,Skriv en anmeldelse av filmen «Taxi Teheran» på rundt 400 ord hvor du gir terningkast 5
400038,Skriv en anmeldelse av filmen «A Most Violent Year» på rundt 600 ord hvor du gir terningkast 4
4138,Skriv en anmeldelse av filmen «Hvem lurte Roger Rabbit» på rundt 900 ord hvor du gir terningkast 5
4557,Skriv en anmeldelse av filmen «Disney Tomorrowland – A World Beyond» på rundt 500 ord hvor du gir terningkast 4
3633,Skriv en anmeldelse av filmen «Marmaduke» på rundt 500 ord hvor du gir terningkast 3
401311,Skriv en anmeldelse av filmen «Wonderstruck» på rundt 700 ord hvor du gir terningkast 4
401624,Skriv en anmeldelse av filmen «De utrolige 2»» på rundt 700 ord hvor du gir terningkast 5
5301,Skriv en anmeldelse av filmen «The Miseducation of Cameron Post» på rundt 700 ord hvor du gir terningkast 4
4939,Skriv en anmeldelse av filmen «Eventyr i Arktis» på rundt 100 ord hvor du gir terningkast 4
63,Skriv en anmeldelse av TV-serien «Treme» sesong 1 på rundt 500 ord hvor du gir terningkast 6
4806,Skriv en anmeldelse av filmen «Ghostbusters» på rundt 100 ord hvor du gir terningkast 4
4671,Skriv en anmeldelse av filmen «Etterskjelv» på rundt 400 ord hvor du gir terningkast 5
3976,Skriv en anmeldelse av filmen «Men in Black 3» på rundt 400 ord hvor du gir terningkast 5
3882,Skriv en anmeldelse av filmen «The Rum Diary» på rundt 500 ord hvor du gir terningkast 4
261,Skriv en anmeldelse av TV-serien «CSI Serieavslutning» på rundt 700 ord hvor du gir terningkast 4
3997,Skriv en anmeldelse av filmen «The Dark Knight Rises» på rundt 700 ord hvor du gir terningkast 4
400811,Skriv en anmeldelse av TV-serien «The Bastard Executioner» på rundt 600 ord hvor du gir terningkast 2
5432,Skriv en anmeldelse av TV-serien «Jessica Jones» sesong 2 på rundt 800 ord hvor du gir terningkast 5
3685,Skriv en anmeldelse av filmen «The Other Guys» på rundt 400 ord hvor du gir terningkast 4
400260,Skriv en anmeldelse av filmen «Solan og Ludvig – Herfra til Flåklypa» på rundt 400 ord hvor du gir terningkast 4
3193,Skriv en anmeldelse av filmen «Anchorman: The Legend Of Ron Burgundy» på rundt 400 ord hvor du gir terningkast 5
5332,Skriv en anmeldelse av filmen «Mortal Engines» på rundt 600 ord hvor du gir terningkast 3
3526,Skriv en anmeldelse av filmen «State of Play» på rundt 300 ord hvor du gir terningkast 4
400275,Skriv en anmeldelse av filmen «Himmelen over Havanna» på rundt 400 ord hvor du gir terningkast 4
400120,Skriv en anmeldelse av filmen «Arrival»» på rundt 100 ord hvor du gir terningkast 6
4496,Skriv en anmeldelse av filmen «Starred Up» på rundt 400 ord hvor du gir terningkast 5
5316,Skriv en anmeldelse av filmen «The Ballad of Buster Scruggs» på rundt 500 ord hvor du gir terningkast 5
401464,Skriv en anmeldelse av TV-serien «The Handmaid’s Tale» sesong 2 på rundt 500 ord hvor du gir terningkast 5
3480,Skriv en anmeldelse av filmen «The Spirit» på rundt 400 ord hvor du gir terningkast 4
4683,Skriv en anmeldelse av filmen «In The Heart Of The Sea» på rundt 500 ord hvor du gir terningkast 3
3532,Skriv en anmeldelse av filmen «Inglourious Basterds» på rundt 500 ord hvor du gir terningkast 4
4205,Skriv en anmeldelse av filmen «One Direction: This Is Us» på rundt 500 ord hvor du gir terningkast 3
324,Skriv en anmeldelse av TV-serien «Roadies» sesong 1 på rundt 100 ord hvor du gir terningkast 3
4533,Skriv en anmeldelse av filmen «Get Hard» på rundt 600 ord hvor du gir terningkast 3
4372,Skriv en anmeldelse av filmen «Walking on Sunshine» på rundt 500 ord hvor du gir terningkast 2
